host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,headcount_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
371,(유) 스타씨앤씨기획 한옥,"Explicabo aperiam deleniti rem voluptas. Repudiandae aut commodi. Nobis aliquam aliquam molestias.
Dicta excepturi harum hic id. Velit et in.
Reiciendis officia quas.",대전광역시 강북구 개포2가 271 (성호이면),37.1759,128.9889,3,3,2,10,3900,142475,10,8,2800,4.6,403
890,주식회사 넥스트 호텔,Iure est quas necessitatibus labore eius dicta. Aut iusto maiores voluptates quam cumque. Neque consectetur voluptatibus accusantium consequatur aspernatur.,서울특별시 양천구 서초중앙길 90 (진우장김리),37.65639,126.835,2,1,1,2,4000,424541,10,3,3000,2.3,421
1833,(유) 신라 모텔,Ex eaque consectetur laborum a ipsum reprehenderit. Culpa molestiae quibusdam temporibus eum quas. Corrupti ab quod voluptas.,강원도 고양시 덕양구 강남대로 942 (지현윤주마을),36.6009,126.665,1,2,3,6,5900,92540,10,3,800,2.73,440
327,(주) 코어금고 민박,"Placeat eligendi iusto itaque. Nam incidunt cum. Facere laborum praesentium hic repellat dolores.
Recusandae adipisci quod nisi sapiente quasi. Repudiandae eum blanditiis hic.",전라북도 부천시 오정구 백제고분가 18,34.8825,128.62667,2,5,3,1,1000,132085,10,6,2800,1.26,130
814,(유) 미래고구려유통 도미토리,Laudantium dolores odit voluptatem vero similique. Tempora numquam aliquid dolorum illum iusto delectus. Ipsa vitae alias inventore.,제주특별자치도 수원시 권선구 영동대6길 1-13,37.65639,126.835,1,2,1,2,9700,151783,10,7,4000,2.14,122
1586,유한회사 보람아름에이아이 멘션,Accusamus sint asperiores doloremque vero explicabo quidem.,울산광역시 성북구 학동가 851 (지후김면),37.1759,128.9889,1,1,3,1,4200,507588,10,3,3900,2.87,439
581,(주) 종합 아파트,Dolor ad quaerat. Qui ut beatae esse. Tempora itaque iure ipsa quibusdam neque.,경기도 원주시 가락거리 229 (서윤박이마을),36.20389,127.08472,2,2,5,4,7300,122489,10,6,4800,3.66,42
404,(유) 다올랩스 아파트,Et ab dolore quis dolorum officia. Laudantium sit cumque placeat assumenda ratione at.,세종특별자치시 남구 역삼길 지하3,36.82167,128.63083,1,5,3,8,8100,25594,10,1,2800,3.31,492
104,유한회사 국민기획 모텔,"Neque eum quo. Aliquid sunt consequatur tempora. Dolore ipsam ea earum. Harum impedit natus.
Quae fuga recusandae. Voluptatem placeat quisquam modi tenetur magnam sunt.",전라북도 여주시 봉은사거리 633 (정숙안읍),34.8825,128.62667,1,5,4,8,2800,269204,10,7,1000,1.01,16
843,주식회사 우리 한옥,Laudantium libero magnam exercitationem occaecati ad veritatis quae. Itaque ipsam in culpa eaque.,전라북도 수원시 반포대로 26-28,36.82167,128.63083,2,1,5,4,6100,292012,10,10,3200,2.35,73
1145,(유) 고구려씨앤씨센터 도미토리,Optio nostrum libero culpa iusto adipisci. Fugiat exercitationem porro aliquam non deserunt velit. Illo temporibus quam cupiditate. Quod dignissimos a saepe repudiandae illum sunt.,광주광역시 강남구 언주009가 35-54 (현주김동),37.65639,126.835,2,1,2,3,2700,548255,10,2,2100,3.04,47
653,주식회사 넥스트 모텔,Facilis consectetur illo nam facilis ea. Dicta fugit praesentium quibusdam. Amet dolorem iure magnam voluptatibus numquam.,대구광역시 강북구 도산대길 602 (진우김안읍),36.82167,128.63083,1,5,5,9,3100,100709,10,6,1500,1.19,232
1477,주식회사 마음 도미토리,"Error nesciunt occaecati sit. Provident maxime dignissimos fugiat voluptas.
Necessitatibus porro nihil quasi repellendus est. Optio aut porro dolorum sed accusantium alias. Deserunt repellat ipsam.",인천광역시 영등포구 석촌호수거리 지하818 (예지윤최리),36.20389,127.08472,3,5,1,5,6700,312407,10,6,2400,1.5,475
1944,유한회사 가야유니온개발공사 모텔,Cumque porro accusamus deleniti. Culpa voluptatum consectetur quibusdam error dolor. Accusantium porro aut eius quam.,인천광역시 광진구 도산대로 지하37,36.20389,127.08472,1,5,3,1,3700,104047,10,9,3000,2.5,197
173,(주) 아름뷰티 민박,"Iusto praesentium soluta totam iste. Aut nemo animi excepturi minima provident expedita.
Delectus nihil quos reprehenderit.",강원도 고양시 일산서구 압구정거리 723-29 (승민구리),34.8825,128.62667,3,2,5,3,1900,193644,10,8,2300,4.59,264
921,주식회사 한강반도체 모텔,Provident cupiditate quos quae perspiciatis enim. Officia ipsum saepe fugiat voluptatibus saepe. Doloribus quaerat vero soluta.,울산광역시 성북구 학동로 304-31 (명숙최김마을),37.1759,128.9889,2,4,1,4,5600,73333,10,9,5000,2.12,137
1377,(유) 가온엔지니어링 도미토리,Quaerat rerum optio ab amet. Similique quos officia nisi velit impedit saepe.,전라남도 양양군 도산대로 지하771 (도윤서양면),36.20389,127.08472,2,3,4,6,2100,368670,10,3,1100,1.85,109
266,주식회사 한가람가야솔루션 모텔,"Quae nihil corrupti inventore. Harum blanditiis aspernatur modi. Occaecati consectetur suscipit.
Molestias distinctio dignissimos repudiandae perferendis sapiente eos.",세종특별자치시 동구 테헤란072로 지하533 (건우송김면),36.6009,126.665,3,4,2,3,4300,238992,10,5,1800,2.01,487
1887,(주) 월드 모텔,Beatae deleniti quas in delectus ducimus qui. Quas architecto aliquam doloribus dolorum voluptates commodi. Autem id quaerat accusantium mollitia vitae sequi.,부산광역시 종로구 언주5로 1-95 (정훈박오면),36.82167,128.63083,2,1,4,3,3800,72864,10,4,3200,3.36,436
750,주식회사 글로벌전자 아파트,"Nemo deleniti expedita rerum debitis ut. Ab error minima. Ipsam rem numquam odio quos labore.
Officia quibusdam rem minus fuga. Vel commodi consequuntur delectus quisquam corrupti.",인천광역시 서초구 봉은사274길 지하331,36.20389,127.08472,1,3,5,7,5800,11441,10,9,3500,1.79,90
1157,주식회사 신라 멘션,Illum fugiat doloribus delectus animi natus. Alias nulla minima illo quibusdam nam iure. Distinctio expedita ab ipsum qui.,인천광역시 은평구 석촌호수로 929-73 (도윤서이마을),37.1759,128.9889,2,4,2,2,6400,200996,10,7,4600,2.5,201
266,(유) 발해 한옥,"Harum quis asperiores reiciendis officiis rerum iure.
Officiis iure iste. Aliquid et ipsam dolorum. Eaque fugit officiis esse provident cumque voluptate.",충청북도 예산군 역삼051거리 637,37.1759,128.9889,2,1,5,5,9200,29405,10,6,1800,1.77,228
846,(유) 브레인 한옥,Voluptatum vero ducimus libero voluptatum modi sint. Illo aliquam ipsam.,전라북도 안산시 서초중앙가 800,37.1759,128.9889,2,2,1,7,8100,126338,10,8,2500,4.95,166
153,(주) 보람보안 모텔,"Ab at quia quasi. Dolor a tempora. Sint nihil dicta aliquid.
Non aperiam similique tempore nostrum quisquam maiores. Dignissimos perspiciatis alias aliquid sequi eum quis.",세종특별자치시 구로구 역삼0로 448-39,36.20389,127.08472,1,4,2,9,8500,237999,10,4,2700,4.0,268
1581,(주) 가람 게스트하우스,Quaerat inventore similique minus eum. Minima libero vero explicabo numquam.,서울특별시 동대문구 서초대0거리 424-62 (현우김마을),36.6009,126.665,1,2,4,1,8900,27595,10,4,2500,4.24,75
1864,(주) 월드전자 멘션,Ad omnis saepe ipsam facilis. Nihil dolores aspernatur suscipit facere ut ipsam. Ad quaerat blanditiis sit temporibus. Veritatis ducimus quis nostrum architecto quos nam quas.,울산광역시 중랑구 잠실가 817-77,36.6009,126.665,2,2,2,3,4000,250315,10,6,2700,2.07,453
1928,주식회사 모두 아파트,Alias earum occaecati quisquam optio. Odit blanditiis cum hic cumque aperiam aliquam architecto. Deserunt nostrum error dignissimos nostrum doloremque quos.,충청북도 고양시 덕양구 봉은사25가 517-14,36.6009,126.665,2,1,5,2,1700,243034,10,10,4100,4.95,16
1972,(주) 글로벌연구소 한옥,"Dolor assumenda qui sunt illum iure illum. Aut nemo sunt veniam temporibus aspernatur placeat.
Odit quasi placeat. Quaerat dolores inventore tempora at. Voluptates ullam atque cum sapiente.",경상남도 보령시 도산대로 796-30,37.65639,126.835,2,3,5,7,7300,269603,10,5,3300,4.35,268
47,유한회사 윈드네트워크 도미토리,"Ipsam culpa aut distinctio tempora at. Deserunt quibusdam quidem delectus ab. Tempora sint occaecati incidunt mollitia sunt.
At dolores illo velit nulla dolore ab dignissimos. Sequi minus nam.",전라남도 성남시 잠실81길 289 (상훈박윤동),34.8825,128.62667,2,4,5,1,5600,216517,10,4,4400,1.61,85
1883,주식회사 넥스트씨앤씨항공 민박,Inventore quo corrupti at accusantium commodi necessitatibus. Quasi deleniti debitis quis repudiandae eaque atque. Saepe quod repellendus illo non omnis fugit.,경상남도 홍천군 논현거리 559-58 (정호이면),37.1759,128.9889,3,4,4,4,6700,307627,10,10,1700,3.34,438
1511,(유) 첨단 호텔,Similique officia minima perspiciatis inventore numquam. Adipisci laudantium inventore perferendis aperiam soluta. Repudiandae consectetur voluptatibus magni est. Culpa voluptas placeat.,전라남도 구리시 양재천8길 437 (지민김동),36.20389,127.08472,3,3,2,2,6800,289010,10,8,2800,1.33,256
358,주식회사 글로벌스타시스템즈 멘션,"Earum odit aliquid est veritatis in cum nemo. Animi quos quam consequatur in nisi ad.
Corporis rem aspernatur nesciunt dolores. Perspiciatis non unde iure nisi natus expedita ex.",경상북도 화성시 역삼265거리 295-11,36.82167,128.63083,2,4,3,3,1200,311742,10,4,4600,2.37,440
1364,유한회사 가야은행 한옥,"Eaque repellat quas temporibus.
Consequatur aspernatur et quam sint ad. Adipisci laudantium cum voluptate neque molestias.",전라남도 포천시 압구정668로 지하543,36.6009,126.665,3,2,2,3,6400,237560,10,10,3500,1.48,142
259,유한회사 고려 아파트,Id possimus delectus atque fugiat. Minima quos vero. Suscipit tempora occaecati recusandae nam.,제주특별자치도 논산시 테헤란로 783-50,37.65639,126.835,3,4,5,10,9100,255548,10,7,2300,3.27,133
1558,주식회사 종합 게스트하우스,Eaque quo voluptatem eum magnam voluptatem perferendis. Harum quaerat iste illum molestiae quam magnam ex.,대전광역시 용산구 논현25거리 지하336 (예준박심면),34.8825,128.62667,1,3,4,10,6500,369012,10,9,4600,2.97,226
464,유한회사 비전유통 모텔,Doloremque mollitia provident a tenetur. Ipsum ipsam sapiente tenetur.,충청북도 고양시 일산동구 테헤란7가 828,37.1759,128.9889,1,4,1,6,2300,57811,10,2,5000,2.74,477
784,(유) 마루엔지니어링 도미토리,Quo excepturi labore ea accusantium odit illo. Consequatur debitis ea quam et ducimus dolorem.,제주특별자치도 화성시 개포거리 679-53,34.8825,128.62667,1,4,5,2,2300,159639,10,8,3700,1.9,250
817,유한회사 브레인시스템 멘션,"Libero nam mollitia dolorem. Possimus sequi cupiditate repudiandae perspiciatis.
Numquam qui harum itaque. Mollitia eaque quam sed eaque blanditiis.",경기도 당진시 삼성3거리 28-42,37.65639,126.835,3,4,3,1,3800,240907,10,5,1800,4.56,338
430,(유) 코리아 도미토리,"Eligendi fuga laudantium veniam mollitia in in. Rerum eos occaecati atque earum quis quod.
Aspernatur quae quae possimus. Ab atque commodi magni facilis. Facere quo cum deserunt hic eum iure.",대전광역시 금천구 테헤란거리 745-29,37.1759,128.9889,2,5,2,2,1000,146422,10,7,3700,3.64,107
615,주식회사 시너지고려연구소 아파트,"Illo consequuntur quasi. Dicta quis quas dicta quibusdam.
Explicabo possimus expedita fuga reiciendis quas quasi. Quis rerum aperiam at.",부산광역시 성북구 잠실로 429,36.6009,126.665,2,3,1,2,5700,601628,10,3,1100,4.49,306
1833,(주) 비전연구소 도미토리,Sint error voluptatum debitis ex omnis. Laboriosam blanditiis minima provident laudantium eveniet sit aperiam. Doloribus eum repellendus dolores.,강원도 용인시 개포9가 696 (지아김이면),37.65639,126.835,3,4,2,1,9500,128064,10,1,1900,4.57,487
1212,주식회사 종합플랫폼 모텔,"Ipsum occaecati culpa blanditiis natus. Quam possimus quasi rerum fuga quod. Ducimus possimus quisquam.
Facilis iusto sit odit. Quaerat accusamus velit molestiae. Voluptates deleniti ad facilis.",서울특별시 성동구 역삼1가 116,36.6009,126.665,3,2,2,3,4700,436301,10,9,1700,3.97,77
1501,유한회사 한강신문 도미토리,"Consectetur fuga laborum. Libero sed eius consectetur porro quae placeat.
Nesciunt recusandae nulla itaque cumque. Nulla recusandae mollitia quas consectetur. Sit aliquam vero quos quod.",대전광역시 동구 개포4거리 지하788 (정호박동),36.82167,128.63083,3,4,5,9,5000,90959,10,7,1200,4.88,334
741,(유) 우리 호텔,"Quas atque aliquid delectus cupiditate asperiores consectetur. Fugit incidunt quod fuga blanditiis quae quasi. Quidem natus possimus. Possimus dignissimos ut ullam.
Cupiditate veniam quam assumenda.",인천광역시 마포구 석촌호수268길 522-4 (경자손김마을),34.8825,128.62667,3,4,4,2,2100,19356,10,1,5000,4.87,304
1471,(유) 인포 도미토리,"Maxime voluptatem necessitatibus doloribus aspernatur. Iure quae hic libero voluptatum.
Dicta et eveniet nobis perferendis. Repellat provident hic dicta eveniet.",충청북도 서산시 강남대356길 207-81,36.6009,126.665,3,2,5,1,7900,263683,10,3,1900,4.05,340
788,유한회사 원더항공 민박,"Voluptatem fugiat non eum neque. Voluptas molestias vel.
Consectetur corrupti quibusdam praesentium nam a. Quam quis quaerat autem repellat quasi voluptate nisi. Distinctio aliquam iste aut.",서울특별시 영등포구 반포대거리 122 (영식이서리),36.20389,127.08472,1,1,2,2,2100,359030,10,9,1700,3.86,300
1138,(주) 윈드솔루션 아파트,Voluptatibus quibusdam pariatur eum facere magnam eius. Amet tempore facilis dicta nam.,경상북도 성남시 수정구 도산대3길 829 (성현서리),36.20389,127.08472,1,2,3,7,2800,287295,10,2,3800,3.57,36
638,(주) 월드씨앤씨네트웍스 모텔,"Nihil quas distinctio dolorem voluptatem laborum repellendus omnis. Quaerat repudiandae sed reiciendis blanditiis magni.
Ducimus non nemo unde at quod nesciunt natus. Eveniet quaerat harum voluptate.",인천광역시 중구 반포대9가 803-38 (승현이안마을),36.6009,126.665,2,4,5,7,5000,493947,10,8,1800,4.61,283
558,(유) 백제출판 도미토리,Minus iste voluptatem ad tenetur. Alias quae ipsum molestias.,경기도 양구군 영동대7길 894,36.82167,128.63083,3,1,1,10,1900,440595,10,4,3600,1.11,179
1046,유한회사 백제은행 모텔,"Totam sint illum ullam error cumque alias. Laborum eligendi quod atque expedita porro a.
Labore minus non.",울산광역시 북구 역삼04로 899,36.6009,126.665,2,5,3,4,6500,326730,10,6,3200,4.2,362
1839,유한회사 조선라온자동차 멘션,Consequuntur non ipsam asperiores itaque praesentium. Voluptate dignissimos quo facere. Cum sed excepturi labore ipsam.,광주광역시 동작구 양재천거리 364-40 (재호박최마을),36.6009,126.665,2,1,5,6,4800,71214,10,1,2000,3.05,31
1224,주식회사 글로벌모두상사 호텔,"Molestias natus ut quisquam consequatur incidunt. Porro error voluptatem sed ipsa.
Sit voluptatibus porro laborum. Eius nulla hic aut voluptatum occaecati modi.",전라북도 부천시 원미구 반포대689거리 331-59,37.65639,126.835,2,4,1,2,9500,247121,10,8,3700,3.06,93
1758,(주) 미래 모텔,Sapiente placeat ipsum pariatur quia ipsam soluta. Error natus accusantium delectus vero a eos aliquid.,부산광역시 성북구 서초중앙7길 388,36.82167,128.63083,2,5,2,3,3700,161069,10,1,4600,4.33,218
1788,유한회사 코리아 한옥,Quia accusantium laboriosam vitae assumenda. Cumque maxime distinctio necessitatibus. Autem maxime accusantium id. Quas excepturi deserunt eum.,인천광역시 구로구 석촌호수로 지하531 (서현신리),36.20389,127.08472,2,3,4,10,5200,83485,10,7,2300,2.6,301
89,(유) 한빛글로벌그룹 멘션,"Illo molestias hic quidem. Dignissimos facere quasi officiis unde. Perferendis nulla velit deleniti rem omnis.
Quis voluptas deserunt aut molestias. Accusantium culpa non.",전라남도 광명시 개포로 143-39,36.20389,127.08472,2,2,5,9,4000,218852,10,2,1200,3.07,216
114,주식회사 국민상사 멘션,"Assumenda laudantium magni occaecati quo repellendus. Ad dolores nemo harum labore tenetur.
Nemo animi dicta at. Minus consectetur nulla quos maiores reiciendis. Adipisci nemo commodi qui quasi.",울산광역시 도봉구 선릉로 726-85 (민석이김리),36.82167,128.63083,3,4,3,9,7500,27586,10,3,2100,2.25,277
360,(주) 고구려 모텔,"Veritatis illum iste fuga iste. Adipisci eius quia.
Perspiciatis quidem est vel.
Similique ratione mollitia nihil natus. Recusandae tenetur voluptas minus expedita.",경상남도 남양주시 삼성길 135,34.8825,128.62667,3,4,5,9,8100,72953,10,2,2800,4.31,66
1429,주식회사 겨레보안 한옥,"Aliquid quidem quidem amet necessitatibus. Suscipit aperiam ullam vel.
Suscipit autem sint dignissimos. Sunt reiciendis a expedita error inventore aut recusandae.",광주광역시 강동구 잠실가 187,37.1759,128.9889,2,5,1,8,6600,440659,10,5,4400,1.69,464
923,유한회사 코어백제자동차 민박,Animi consequatur eum unde blanditiis modi perferendis. Sit dicta assumenda soluta ratione animi ex.,대전광역시 도봉구 강남대가 252-34,36.6009,126.665,3,2,2,4,8500,159623,10,5,2600,2.51,371
773,(주) 네오에이아이 멘션,"Officia hic suscipit ipsa quisquam magni. Quis inventore eaque.
Fuga tempore incidunt dolorem illum. Deserunt consectetur excepturi consectetur beatae voluptate. Ipsa cum maxime omnis non dicta.",부산광역시 강북구 서초대8가 94-22,37.1759,128.9889,3,5,1,1,7500,218356,10,8,4500,1.33,212
58,(주) 아름 아파트,Eaque veritatis distinctio inventore. Repellendus consectetur molestiae. Velit veritatis neque error quis architecto fuga. Placeat fuga esse saepe voluptate tempora ex.,경상북도 단양군 테헤란로 490 (중수송동),36.82167,128.63083,2,1,4,1,6800,187027,10,5,3200,1.0,346
1400,(주) 유니온모두에이아이 도미토리,Vitae fugiat similique molestiae tenetur. Reprehenderit facere facilis fuga quo libero. Minima ex laboriosam illum sint veniam sunt.,강원도 오산시 테헤란056가 108-58 (경숙박고리),34.8825,128.62667,2,2,1,9,3100,453086,10,4,2700,1.24,334
231,(유) 조선글로벌제조 모텔,Numquam earum placeat consequatur autem quaerat magnam. Possimus quasi inventore quasi sit dolores. Aliquid asperiores perferendis reiciendis laudantium fugit odit.,세종특별자치시 용산구 잠실983가 37 (유진장김읍),36.20389,127.08472,2,1,1,9,2400,365449,10,6,3500,3.26,108
582,(주) 종합신라네트웍스 게스트하우스,Ab molestiae sit quasi dolorem eaque atque. Possimus cumque quae facilis. Officia quaerat sapiente rerum unde magnam.,전라북도 속초시 테헤란7로 274-98 (하은박리),36.82167,128.63083,1,2,1,1,7700,276738,10,6,3800,2.95,478
294,(주) 에코 모텔,"Delectus amet nemo ut voluptates voluptatem. Tenetur pariatur architecto totam iusto earum esse.
Nam recusandae assumenda eligendi blanditiis. Dolorem nisi neque voluptates.",인천광역시 은평구 서초중앙160거리 626-47,36.20389,127.08472,3,5,2,6,7400,486131,10,10,2600,1.96,227
1284,주식회사 가온 멘션,Voluptatibus facere delectus optio quibusdam quasi. Autem perspiciatis reiciendis.,광주광역시 금천구 서초대2로 908-20 (지우고리),36.6009,126.665,1,5,1,8,7000,426200,10,8,2400,3.43,479
1927,(주) 다올센터 한옥,"Velit dicta maxime unde et amet odio. Rerum excepturi hic quasi sequi soluta sunt laborum.
Facilis esse eos ratione atque aliquam. Quas blanditiis minima labore aperiam.",충청북도 속초시 개포로 203 (현숙이면),37.65639,126.835,3,4,1,7,8400,156110,10,1,3600,2.54,413
88,(주) 인포 멘션,Nisi earum possimus accusantium maxime. Ipsam laboriosam culpa vel officia quis ullam laborum.,세종특별자치시 영등포구 테헤란거리 455-17 (진호신읍),37.65639,126.835,2,2,5,1,6700,359628,10,1,700,3.02,15
821,(주) 인포정보통신 아파트,Incidunt aspernatur voluptatem quia velit corporis sed enim. Ab ipsam similique nobis voluptatibus distinctio voluptatem. Doloremque quia saepe labore.,대전광역시 강동구 봉은사89거리 671-61,37.1759,128.9889,3,5,1,2,4400,316061,10,3,1400,1.38,55
616,유한회사 한강나루에이아이 호텔,"Nihil qui modi magnam culpa velit. Magni tenetur natus.
Officiis laboriosam necessitatibus aliquam quis cupiditate.
Vel ipsa facere minima nam magni. Voluptatem maxime totam illum.",부산광역시 송파구 서초대096가 917-72 (정훈이최면),36.20389,127.08472,2,2,2,10,8600,79547,10,9,1900,3.0,46
1880,(유) 한강 민박,"Aperiam corporis ratione illo eaque dolorem laborum. Soluta aliquam optio laudantium quo.
Qui sunt culpa consectetur quisquam eveniet aliquid porro.",경상북도 연천군 논현0가 904 (예진지리),37.1759,128.9889,1,2,3,1,9100,51667,10,10,4600,3.47,426
1391,(유) 아름시스템 도미토리,Repudiandae libero atque in iste eius ullam. Officiis magni beatae eius consectetur minima. Animi molestias inventore corporis.,경상북도 예산군 반포대91길 지하274,37.65639,126.835,2,2,5,4,8200,163518,10,7,2100,2.29,307
881,(주) 푸른나루유통 호텔,"Eaque consequuntur amet debitis at. Possimus est sunt hic consequuntur eligendi.
Voluptatum vel sunt vero. Similique asperiores quisquam.",광주광역시 용산구 서초대9로 687 (경자박면),36.6009,126.665,3,2,1,7,6800,116875,10,9,4500,2.05,424
616,(유) 신라플랫폼 모텔,"Nostrum maxime doloremque ea harum. Consectetur debitis labore quia. Incidunt est sequi quisquam quis.
A quod quia doloremque. Reprehenderit asperiores unde excepturi.",제주특별자치도 가평군 봉은사로 지하547,37.65639,126.835,2,2,1,10,6800,376828,10,10,3500,3.78,110
1784,(주) 시너지소프트 멘션,Illo corporis esse temporibus occaecati quod explicabo. Hic nisi numquam maiores. Quidem harum sit doloremque. Officia temporibus aspernatur ea accusantium odit occaecati modi.,전라북도 보령시 논현96거리 442-48 (혜진김이동),36.6009,126.665,2,4,2,2,5200,46696,10,2,1700,4.76,185
756,유한회사 유니온 모텔,"Odit id possimus nostrum aut. Recusandae nam possimus ad.
Hic minima consequuntur aliquid. Perspiciatis voluptatum sint saepe. Aperiam a sapiente quia odio sint.",울산광역시 남구 논현61로 898,36.6009,126.665,1,3,1,1,7500,70407,10,9,4300,4.76,166
1808,유한회사 글로벌푸른시스템 게스트하우스,"Deleniti a corrupti nostrum animi facilis. Inventore ad ipsam.
Vero unde consequatur perspiciatis incidunt enim. Vitae velit dicta voluptas eveniet dicta.",전라북도 용인시 기흥구 역삼689로 288 (은정김리),36.20389,127.08472,2,1,4,4,6000,479410,10,4,2600,2.16,127
1046,주식회사 코리아 멘션,"Minima est ab neque quae blanditiis reprehenderit. Eius aut quis error ullam molestiae ratione.
Provident non quaerat blanditiis ratione provident suscipit odit. Voluptatum veniam velit nihil.",인천광역시 용산구 강남대로 714,36.20389,127.08472,3,5,5,2,4800,412197,10,7,2600,4.39,325
1524,(유) 가온원더시스템 도미토리,Dignissimos perspiciatis porro et. Pariatur quaerat illo blanditiis molestiae.,부산광역시 서대문구 개포길 지하837,36.20389,127.08472,3,4,1,5,7600,455325,10,9,3300,3.43,239
1744,유한회사 넥스트브레인자동차 도미토리,"Occaecati omnis est deleniti. Eos ipsam deleniti eos excepturi sequi.
Eligendi voluptates aliquid ullam quo modi.",충청남도 논산시 잠실8가 754-68 (지혜오면),36.6009,126.665,3,1,1,1,4400,285731,10,10,4600,2.67,121
1586,유한회사 고구려윈드소프트 도미토리,Expedita magni blanditiis magnam consectetur. Iste maxime nam minus. Nisi maiores soluta quia id provident in.,강원도 군포시 강남대078가 693,36.82167,128.63083,2,5,5,8,1400,539045,10,7,1100,4.15,275
1643,유한회사 제나전자 민박,Voluptates quibusdam veritatis placeat. Itaque repellat dolorem neque quisquam. Non iure at quam nam maiores accusamus sint.,전라남도 논산시 가락17길 482-22,36.82167,128.63083,2,1,4,9,2400,186596,10,3,1300,1.99,417
487,(유) 윈드금고 아파트,"Odit iste officia facilis necessitatibus repellat libero. Quaerat blanditiis eveniet voluptas corrupti earum eveniet.
Ad dignissimos placeat aliquam esse. Facilis delectus rem consectetur.",대구광역시 서초구 서초대6가 386 (예지지리),34.8825,128.62667,2,2,2,6,3800,345368,10,7,1700,4.03,29
65,유한회사 중앙중앙항공 아파트,Distinctio dignissimos odit animi voluptas qui. Eum voluptatum magni fugit distinctio placeat veniam magnam. Vel repellendus autem officiis aliquam similique.,인천광역시 영등포구 삼성가 808 (성민김마을),36.82167,128.63083,2,1,4,4,4200,119223,10,2,1000,1.24,457
420,주식회사 시너지 도미토리,"Voluptatibus eum optio repellat ea omnis necessitatibus dolore. Ullam deserunt amet voluptate.
Aut est molestiae nisi. Tenetur dolorum pariatur vero.",부산광역시 구로구 삼성568가 992,37.65639,126.835,1,5,2,4,9600,19648,10,8,1500,2.66,412
823,주식회사 코어국민기술 민박,Animi ex similique exercitationem consectetur quisquam suscipit. Laboriosam exercitationem laborum porro. Id nulla magnam quisquam corporis nobis voluptatibus.,대전광역시 종로구 역삼로 917-91 (병철신리),37.65639,126.835,2,4,1,8,7700,216471,10,9,900,3.48,211
78,(주) 인포인포센터 아파트,Nam deleniti atque dolor aliquid. Quaerat quisquam dicta doloremque deserunt aliquam. Qui cum pariatur fuga. Eum enim nesciunt totam perspiciatis.,경상남도 당진시 석촌호수거리 84-51,36.6009,126.665,1,1,1,9,3600,568145,10,7,800,3.42,309
1621,(주) 가람유니온항공 모텔,"Veritatis quisquam minus reiciendis debitis sed beatae. Rerum occaecati aperiam ea hic similique consequatur.
Corporis illum aliquid eveniet laudantium.
Quos expedita veniam accusamus dolorem.",충청북도 고양시 삼성길 538-67,37.1759,128.9889,3,3,4,5,7800,165224,10,8,2700,3.76,159
408,주식회사 글로벌 도미토리,Natus soluta qui alias. Voluptatibus ea natus dolores delectus esse nostrum recusandae.,대구광역시 중구 언주가 639 (종수황마을),37.65639,126.835,3,1,1,7,3600,822713,10,5,3500,4.58,415
67,(유) 우리발해솔루션 멘션,Rerum facilis asperiores nesciunt odit consequatur. Corporis perferendis quam mollitia tempora exercitationem corrupti.,제주특별자치도 논산시 양재천거리 484-71 (지후김윤동),36.6009,126.665,3,1,3,10,4000,56805,10,9,600,2.26,388
690,(주) 비전아름보안 한옥,Maiores laborum repudiandae. Itaque vel maiores rem autem consectetur est ex. Quas voluptatem delectus natus nemo.,충청북도 당진시 삼성로 937-68,37.1759,128.9889,2,5,2,2,2900,99027,10,1,2500,3.65,20
96,(주) 에코코스메틱 아파트,Nesciunt maiores occaecati similique aliquam quaerat. Labore minus eligendi dolor maxime error.,서울특별시 남구 영동대5가 지하71,36.82167,128.63083,1,4,4,1,8900,36182,10,9,1700,1.78,480
1233,유한회사 고구려엔지니어링 도미토리,Tenetur maiores voluptatum nulla. Earum voluptate fugiat autem.,대구광역시 서대문구 역삼32로 488-73,36.82167,128.63083,1,1,1,10,3200,70677,10,5,2100,4.55,404
662,주식회사 마음 민박,Nisi minima consectetur cumque. At nostrum mollitia saepe. Corrupti debitis sint sint nemo a tempora velit.,대구광역시 중구 논현길 909-62,36.20389,127.08472,1,1,5,9,3400,386031,10,2,2400,3.4,30
1790,(유) 시너지백제정보통신 한옥,"Eos ex tempora sapiente quo. Laboriosam enim dolorum incidunt ex nihil delectus totam. Architecto reprehenderit eius totam.
Quia totam voluptatibus. Et praesentium asperiores veritatis fugit.",경상남도 당진시 강남대가 551-35 (경자김읍),37.65639,126.835,2,2,2,4,9900,418790,10,10,1000,4.3,118
653,주식회사 인포씨앤씨상사 민박,Nobis reprehenderit occaecati perspiciatis labore natus. Libero quaerat maxime exercitationem.,제주특별자치도 여주시 석촌호수52로 888-61 (서영장동),37.65639,126.835,2,5,5,7,3200,89355,10,6,4700,2.65,44
1422,(유) 아름 모텔,Modi fugiat earum sequi assumenda saepe. Doloremque itaque dignissimos deserunt animi. Ipsa nesciunt enim non et aspernatur aspernatur cupiditate.,부산광역시 북구 논현거리 330 (민수김면),37.1759,128.9889,3,3,4,5,5300,449058,10,4,4500,3.71,141
